id,gouvernement,code_fonction,prenom,nom,fonction,date_debut_fonction,date_fin_fonction
543,Élisabeth Borne,MD,Olivier,Veran,"Ministre délégué auprès de la Première ministre, chargé des relations avec le Parlement et de la vie démocratique",2022-05-20,2022-07-04
543,Élisabeth Borne,MD,Isabelle,Rome,"Ministre délégué auprès de la Première ministre, chargée de l'égalité entre les femmes et les hommes, de la diversité et de l'égalité des chances",2022-05-20,2023-07-20
543,Élisabeth Borne,MD,Gabriel,Attal,"Ministre délégué auprès du ministre de l'économie, des finances et de la souveraineté industrielle et numérique, chargé des comptes publics",2022-05-20,2023-07-20
543,Élisabeth Borne,MD,Christophe,Bechu,"Ministre délégué auprès du ministre de l'intérieur et de la ministre de la transition écologique et de la cohésion des territoires, chargé des collectivités territoriales",2022-05-20,2022-07-04
543,Élisabeth Borne,SE,Chrysoula,Zacharopoulou,"Secrétaire d'État auprès de la ministre de l'Europe et des affaires étrangères, chargée du développement, de la francophonie et des partenariats internationaux",2022-05-20,2024-01-09
543,Élisabeth Borne,SE,Justine,Benin,"Secrétaire d'État auprès de la Première ministre, chargée de la mer",2022-05-20,2022-07-04
543,Élisabeth Borne,SE,Charlotte,Caubel,"Secrétaire d'État auprès de la Première ministre, chargée de l'enfance",2022-05-20,2024-01-09
543,Élisabeth Borne,SE,Olivia,Gregoire,"Secrétaire d'État auprès de la Première ministre, porte-parole du Gouvernement",2022-05-20,2022-07-04
543,Élisabeth Borne,PM,Élisabeth,Borne,"Première ministre, ministre des outre-mer",2022-06-25,2024-01-09
543,Élisabeth Borne,PM,Élisabeth,Borne,Première ministre,2022-07-04,2024-01-09
543,Élisabeth Borne,M,François,Braun,Ministre de la santé et de la prévention,2022-07-04,2023-07-20
543,Élisabeth Borne,M,Christophe,Béchu,Ministre de la transition écologique et de la cohésion des territoires,2022-07-04,2024-01-09
543,Élisabeth Borne,M,Gérald,Darmanin,Ministre de l'intérieur et des outre-mer,2022-07-04,2024-01-09
543,Élisabeth Borne,M,Jean-Christophe,Combe,"Ministre des solidarités, de l'autonomie et des personnes handicapées",2022-07-04,2023-07-20
543,Élisabeth Borne,MD,Olivier,Becht,"Ministre délégué auprès de la ministre de l'Europe et des affaires étrangères, chargé du commerce extérieur, de l'attractivité et des Français de l'étranger",2022-07-04,2024-01-09
543,Élisabeth Borne,MD,Franck,Riester,"Ministre délégué auprès de la Première ministre, chargé des relations avec le Parlement",2022-07-04,2024-01-09
543,Élisabeth Borne,MD,Olivier,Véran,"Ministre délégué auprès de la Première ministre, chargé du renouveau démocratique, porte-parole du Gouvernement",2022-07-04,2024-01-09
543,Élisabeth Borne,MD,Olivier,Klein,"Ministre délégué auprès du ministre de la transition écologique et de la cohésion des territoires, chargé de la ville et du logement",2022-07-04,2023-07-20
543,Élisabeth Borne,MD,Clément,Beaune,"Ministre délégué auprès du ministre de la transition écologique et de la cohésion des territoires, chargé des transports",2022-07-04,2024-01-09
543,Élisabeth Borne,MD,Jean-Noël,Barrot,"Ministre délégué auprès du ministre de l'économie, des finances et de la souveraineté industrielle et numérique, chargé de la transition numérique et des télécommunications",2022-07-04,2023-07-20
543,Élisabeth Borne,MD,Roland,Lescure,"Ministre délégué auprès du ministre de l'économie, des finances et de la souveraineté industrielle et numérique, chargé de l'industrie",2022-07-04,2024-01-09
543,Élisabeth Borne,MD,Jean-François,Carenco,"Ministre délégué auprès du ministre de l'intérieur et des outre-mer, chargé des outre-mer",2022-07-04,2023-07-20
543,Élisabeth Borne,MD,Agnès,Firmin Le Bodo,"Ministre déléguée auprès du ministre de la santé et de la prévention, chargée de l'organisation territoriale et des professions de santé",2022-07-04,2024-01-09
543,Élisabeth Borne,MD,Olivia,Grégoire,"Ministre déléguée auprès du ministre de l'économie, des finances et de la souveraineté industrielle et numérique, chargée des petites et moyennes entreprises, du commerce, de l'artisanat et du tourisme",2022-07-04,2024-01-09
543,Élisabeth Borne,MD,Caroline,Cayeux,"Ministre déléguée auprès du ministre de l'intérieur et des outre-mer et du ministre de la transition écologique et de la cohésion des territoires, chargée des collectivités territoriales",2022-07-04,2022-11-28
543,Élisabeth Borne,MD,Geneviève,Darrieussecq,"Ministre déléguée auprès du ministre des solidarités, de l'autonomie et des personnes handicapées, chargée des personnes handicapées",2022-07-04,2023-07-20
543,Élisabeth Borne,MD,Carole,Grandjean,"Ministre déléguée auprès du ministre du travail, du plein emploi et de l'insertion et du ministre de l'éducation nationale et de la jeunesse, chargée de l'enseignement et de la formation professionnels",2022-07-04,2024-01-09
543,Élisabeth Borne,SE,Laurence,Boone,"Secrétaire d'État auprès de la ministre de l'Europe et des affaires étrangères, chargée de l'Europe",2022-07-04,2024-01-09
543,Élisabeth Borne,SE,Hervé,Berville,"Secrétaire d'État auprès de la Première ministre, chargé de la mer",2022-07-04,2024-01-09
543,Élisabeth Borne,SE,Marlène,Schiappa,"Secrétaire d'État auprès de la Première ministre, chargée de l'économie sociale et solidaire et de la vie associative",2022-07-04,2023-07-20
543,Élisabeth Borne,SE,Dominique,Faure,"Secrétaire d'État auprès du ministre de la transition écologique et de la cohésion des territoires, chargée de la ruralité",2022-07-04,2022-11-28
543,Élisabeth Borne,SE,Bérangère,Couillard,"Secrétaire d'État auprès du ministre de la transition écologique et de la cohésion des territoires, chargée de l'écologie",2022-07-04,2023-07-20
543,Élisabeth Borne,SE,Sonia,Backès,"Secrétaire d'État auprès du ministre de l'intérieur et des outre-mer, chargée de la citoyenneté",2022-07-04,2023-10-10
543,Élisabeth Borne,SE,Sarah,El Haïry,"Secrétaire d'État auprès du ministre des armées et du ministre de l'éducation nationale et de la jeunesse, chargée de la jeunesse et du service national universel",2022-07-04,2023-07-20
543,Élisabeth Borne,SE,Patricia,Mirallès,"Secrétaire d'État auprès du ministre des armées, chargée des anciens combattants et de la mémoire",2022-07-04,2024-01-09
543,Élisabeth Borne,MD,Dominique,Faure,"Ministre déléguée auprès du ministre de l'intérieur et des outre-mer et du ministre de la transition écologique et de la cohésion des territoires, chargée des collectivités territoriales, et auprès du ministre de la transition écologique et de la cohésion des territoires, chargée de la ruralité",2022-11-28,2023-07-20
543,Élisabeth Borne,M,Aurélien,Rousseau,Ministre de la santé et de la prévention,2023-07-20,2023-12-20
543,Élisabeth Borne,M,Gabriel,Attal,Ministre de l'éducation nationale et de la jeunesse,2023-07-20,2024-01-09
543,Élisabeth Borne,M,Aurore,Bergé,Ministre des solidarités et des familles,2023-07-20,2024-01-09
543,Élisabeth Borne,MD,Patrice,Vergriete,"Ministre délégué auprès du ministre de la transition écologique et de la cohésion des territoires, chargé du logement",2023-07-20,2024-01-09
543,Élisabeth Borne,MD,Thomas,Cazenave,"Ministre délégué auprès du ministre de l'économie, des finances et de la souveraineté industrielle et numérique, chargé des comptes publics",2023-07-20,2024-01-09
543,Élisabeth Borne,MD,Jean-Noël,Barrot,"Ministre délégué auprès du ministre de l'économie, des finances et de la souveraineté industrielle et numérique, chargé du numérique",2023-07-20,2024-01-09
543,Élisabeth Borne,MD,Philippe,Vigier,"Ministre délégué auprès du ministre de l'intérieur et des outre-mer, chargé des outre-mer",2023-07-20,2024-01-09
543,Élisabeth Borne,MD,Fadila,Khattabi,"Ministre déléguée auprès de la ministre des solidarités et des familles, chargée des personnes handicapées",2023-07-20,2024-01-09
543,Élisabeth Borne,MD,Bérangère,Couillard,"Ministre déléguée auprès de la Première ministre, chargée de l'égalité entre les femmes et les hommes et de la lutte contre les discriminations",2023-07-20,2024-01-09
543,Élisabeth Borne,MD,Dominique,Faure,"Ministre déléguée auprès du ministre de l'intérieur et des outre-mer et du ministre de la transition écologique et de la cohésion des territoires, chargée des collectivités territoriales et de la ruralité",2023-07-20,2024-01-09
543,Élisabeth Borne,SE,Sarah,El Haïry,"Secrétaire d'État auprès du ministre de la transition écologique et de la cohésion des territoires, chargée de la biodiversité",2023-07-20,2024-01-09
543,Élisabeth Borne,SE,Sabrina,Agresti-Roubache,"Secrétaire d'État auprès du ministre de l'intérieur et des outre-mer et du ministre de la transition écologique et de la cohésion des territoires, chargée de la ville",2023-07-20,2023-10-10
543,Élisabeth Borne,SE,Prisca,Thevenot,"Secrétaire d'État auprès du ministre des armées et du ministre de l'éducation nationale et de la jeunesse, chargée de la jeunesse et du service national universel",2023-07-20,2024-01-09
543,Élisabeth Borne,SE,Sabrina,Agresti-Roubache,"Secrétaire d'État auprès du ministre de l'intérieur et des outre-mer, chargée de la citoyenneté, et auprès du ministre de l'intérieur et des outre-mer et du ministre de la transition écologique et de la cohésion des territoires, chargée de la ville",2023-10-10,2024-01-09
543,Élisabeth Borne,M,Agnès,Firmin Le Bodo,Ministre de la santé et de la prévention,2023-12-20,2024-01-09
544,Gabriel Attal,PM,Gabriel,Attal,Premier ministre,2024-01-09,2024-07-16
544,Gabriel Attal,M,Éric,Dupond-Moretti,"garde des sceaux, ministre de la justice",2024-01-11,2024-07-16
544,Gabriel Attal,M,Rachida,Dati,Ministre de la culture,2024-01-11,2024-07-16
544,Gabriel Attal,M,Christophe,Béchu,Ministre de la transition écologique et de la cohésion des territoires,2024-01-11,2024-07-16
544,Gabriel Attal,M,Marc,Fesneau,Ministre de l'agriculture et de la souveraineté alimentaire,2024-01-11,2024-07-16
544,Gabriel Attal,M,Bruno,Le Maire,"Ministre de l'économie, des finances et de la souveraineté industrielle et numérique",2024-01-11,2024-07-16
544,Gabriel Attal,M,Amélie,Oudéa-Castéra,"Ministre de l'éducation nationale, de la jeunesse, des sports et des jeux Olympiques et Paralympiques",2024-01-11,2024-07-16
544,Gabriel Attal,M,Sylvie,Retailleau,Ministre de l'enseignement supérieur et de la recherche,2024-01-11,2024-07-16
544,Gabriel Attal,M,Stéphane,Séjourné,Ministre de l'Europe et des affaires étrangères,2024-01-11,2024-07-16
544,Gabriel Attal,M,Gérald,Darmanin,Ministre de l'intérieur et des outre-mer,2024-01-11,2024-07-16
544,Gabriel Attal,M,Sébastien,Lecornu,Ministre des armées,2024-01-11,2024-07-16
544,Gabriel Attal,M,Catherine,Vautrin,"Ministre du travail, de la santé et des solidarités",2024-01-11,2024-07-16
544,Gabriel Attal,MD,Aurore,Bergé,"Ministre déléguée auprès du Premier ministre, chargée de l'égalité entre les femmes et les hommes et de la lutte contre les discriminations",2024-01-11,2024-07-16
544,Gabriel Attal,MD,Marie,Lebec,"Ministre déléguée auprès du Premier ministre, chargée des relations avec le Parlement",2024-01-11,2024-07-16
544,Gabriel Attal,MD,Prisca,Thevenot,"Ministre déléguée auprès du Premier ministre, chargée du renouveau démocratique, porte-parole du Gouvernement",2024-01-11,2024-07-16
544,Gabriel Attal,M,Stanislas,Guerini,Ministre de la transformation et de la fonction publiques,2024-02-08,2024-07-16
544,Gabriel Attal,M,Nicole,Belloubet,Ministre de l'éducation nationale et de la jeunesse,2024-02-08,2024-07-16
544,Gabriel Attal,M,Amélie,Oudéa-Castéra,Ministre des sports et des jeux Olympiques et Paralympiques,2024-02-08,2024-07-16
544,Gabriel Attal,MD,Frédéric,Valletoux,"Ministre délégué auprès de la ministre du travail, de la santé et des solidarités, chargé de la santé et de la prévention",2024-02-08,2024-07-16
544,Gabriel Attal,MD,Patrice,Vergriete,"Ministre délégué auprès du ministre de la transition écologique et de la cohésion des territoires, chargé des transports",2024-02-08,2024-07-16
544,Gabriel Attal,MD,Guillaume,Kasbarian,"Ministre délégué auprès du ministre de la transition écologique et de la cohésion des territoires, chargé du logement",2024-02-08,2024-07-16
544,Gabriel Attal,MD,Agnès,Pannier-Runacher,Ministre délégué auprès du ministre de l'agriculture et de la souveraineté alimentaire,2024-02-08,2024-07-16
544,Gabriel Attal,MD,Roland,Lescure,"Ministre délégué auprès du ministre de l'économie, des finances et de la souveraineté industrielle et numérique, chargé de l'industrie et de l'énergie",2024-02-08,2024-07-16
544,Gabriel Attal,MD,Thomas,Cazenave,"Ministre délégué auprès du ministre de l'économie, des finances et de la souveraineté industrielle et numérique, chargé des comptes publics",2024-02-08,2024-07-16
544,Gabriel Attal,MD,Jean-Noël,Barrot,"Ministre délégué auprès du ministre de l'Europe et des affaires étrangères, chargé de l'Europe",2024-02-08,2024-07-16
544,Gabriel Attal,MD,Franck,Riester,"Ministre délégué auprès du ministre de l'Europe et des affaires étrangères, chargé du commerce extérieur, de l'attractivité, de la francophonie et des Français de l'étranger",2024-02-08,2024-07-16
544,Gabriel Attal,MD,Fadila,Khattabi,"Ministre déléguée auprès de la ministre du travail, de la santé et des solidarités, chargée des personnes âgées et des personnes handicapées",2024-02-08,2024-07-16
544,Gabriel Attal,MD,Sarah,El Haïry,"Ministre déléguée auprès de la ministre du travail, de la santé et des solidarités, de la ministre de l'éducation nationale et de la jeunesse et du garde des sceaux, ministre de la justice, chargée de l'enfance, de la jeunesse et des familles",2024-02-08,2024-07-16
544,Gabriel Attal,MD,Olivia,Grégoire,"Ministre déléguée auprès du ministre de l'économie, des finances et de la souveraineté industrielle et numérique, chargée des entreprises, du tourisme et de la consommation",2024-02-08,2024-07-16
544,Gabriel Attal,MD,Dominique,Faure,"Ministre déléguée auprès du ministre de l'intérieur et des outre-mer et du ministre de la transition écologique et de la cohésion des territoires, chargée des collectivités territoriales et de la ruralité",2024-02-08,2024-07-16
544,Gabriel Attal,MD,Marie,Guévenoux,"Ministre déléguée auprès du ministre de l'intérieur et des outre-mer, chargée des outre-mer",2024-02-08,2024-07-16
544,Gabriel Attal,SE,Hervé,Berville,"Secrétaire d'État auprès du ministre de la transition écologique et de la cohésion des territoires, chargé de la mer et de la biodiversité",2024-02-08,2024-07-16
544,Gabriel Attal,SE,Marina,Ferrari,"Secrétaire d'État auprès du ministre de l'économie, des finances et de la souveraineté industrielle et numérique, chargée du numérique",2024-02-08,2024-07-16
544,Gabriel Attal,SE,Chrysoula,Zacharopoulou,"Secrétaire d'État auprès du ministre de l'Europe et des affaires étrangères, chargée du développement et des partenariats internationaux",2024-02-08,2024-07-16
544,Gabriel Attal,SE,Sabrina,Agresti-Roubache,"Secrétaire d'État auprès du ministre de l'intérieur et des outre-mer et du ministre de la transition écologique et de la cohésion des territoires, chargée de la ville, et auprès du ministre de l'intérieur et des outre-mer, chargée de la citoyenneté",2024-02-08,2024-07-16
544,Gabriel Attal,SE,Patricia,Mirallès,"Secrétaire d'État auprès du ministre des armées, chargée des anciens combattants et de la mémoire",2024-02-08,2024-07-16
545,Michel Barnier,PE,Michel,Barnier,Premier ministre,2024-09-05,2024-12-05
545,Michel Barnier,M,Didier,Migaud,"Garde des sceaux, Ministre de la justice",2024-09-21,2024-12-05
545,Michel Barnier,M,Catherine,Vautrin,Ministre du partenariat avec les territoires et de la décentralisation,2024-09-21,2024-12-05
545,Michel Barnier,M,Bruno,Retailleau,Ministre de l'intérieur,2024-09-21,2024-12-05
545,Michel Barnier,M,Anne,Genetet,Ministre de l'éducation nationale,2024-09-21,2024-12-05
545,Michel Barnier,M,Jean-Noël,Barrot,Ministre de l'Europe et des affaires étrangères,2024-09-21,2024-12-05
545,Michel Barnier,M,Rachida,Dati,Ministre de la culture,2024-09-21,2024-12-05
545,Michel Barnier,M,Sébastien,Lecornu,Ministre des armées et des anciens combattants,2024-09-21,2024-12-05
545,Michel Barnier,M,Agnès,Pannier-Runacher,"Ministre de la transition écologique, de l'énergie, du climat et de la prévention des risques",2024-09-21,2024-12-05
545,Michel Barnier,M,Antoine,Armand,"Ministre de l'économie, des finances et de l'industrie",2024-09-21,2024-12-05
545,Michel Barnier,M,Geneviève,Darrieussecq,Ministre de la santé et de l'accès aux soins,2024-09-21,2024-12-05
545,Michel Barnier,M,Paul,Christophe,"Ministre des solidarités, de l'autonomie et de l'égalité entre les femmes et les hommes",2024-09-21,2024-12-05
545,Michel Barnier,M,Valérie,Létard,Ministre du logement et de la rénovation urbaine,2024-09-21,2024-12-05
545,Michel Barnier,M,Annie,Genevard,"Ministre de l'agriculture, de la souveraineté alimentaire et de la forêt",2024-09-21,2024-12-05
545,Michel Barnier,M,Astrid,Panosyan-Bouvet,Ministre du travail et de l'emploi,2024-09-21,2024-12-05
545,Michel Barnier,M,Gil,Avérous,"Ministre des sports, de la jeunesse et de la vie associative",2024-09-21,2024-12-05
545,Michel Barnier,M,Patrick,Hetzel,Ministre de l'enseignement supérieur et de la recherche,2024-09-21,2024-12-05
545,Michel Barnier,M,Guillaume,Kasbarian,"Ministre de la fonction publique, de la simplification et de la transformation de l'action publique",2024-09-21,2024-12-05
545,Michel Barnier,M,François-Noël,Buffet,"Ministre auprès du Premier Ministre, chargé des outre-mer",2024-09-21,2024-12-05
545,Michel Barnier,M,Laurent,Saint-Martin,"Ministre auprès du Premier Ministre, chargé du budget et des comptes publics",2024-09-21,2024-12-05
545,Michel Barnier,MD,Benjamin,Haddad,Ministre délégué auprès du Premier ministre et du ministre de l'Eurupe et des affaires étrangères,2024-09-21,2024-12-05
545,Michel Barnier,MD,Nathalie,Delattre,"Ministre déléguée auprès du Premier ministre, chargée des relations avec le Parlement",2024-09-21,2024-12-05
545,Michel Barnier,MD,Maud,Bregeon,"Ministre déléguée auprès du Premier ministre, porte-parole du Gouvernement",2024-09-21,2024-12-05
545,Michel Barnier,MD,Marie-Claire,Carrère-Gée,"Ministre déléguée auprès du Premier ministre, chargée de la coordination gouvernementale",2024-09-21,2024-12-05
545,Michel Barnier,MD,Françoise,Gatel,"Ministre déléguée auprès du ministre du partenariat avec les territoires et de la décentralisation, chargée de la ruralité, du commerce et de l'artisanat",2024-09-21,2024-12-05
545,Michel Barnier,MD,François,Durovray,"Ministre délégué auprès du ministre du partenariat avec les territoires et de la décentralisation, chargé des transports",2024-09-21,2024-12-05
545,Michel Barnier,MD,Fabrice,Loher,"Ministre délégué auprès du ministre du partenariat avec les territoires et de la décentralisation, chargé de la mer et de la pêche",2024-09-21,2024-12-05
545,Michel Barnier,MD,Nicolas,Daragon,"Ministre délégué auprès du ministre de l'intérieur, chargé de la sécurité du quotidien",2024-09-21,2024-12-05
545,Michel Barnier,MD,Alexandre,Portier,"Ministre délégué auprès de la ministre de l'éducation nationale,  chargé de la réussite scolaire et de l'enseignement professionnel",2024-09-21,2024-12-05
545,Michel Barnier,MD,Sophie,Primas,"Ministre délégué auprès du ministre de l'Europe et des affaires étrangères,  chargée du commerce extérieur et des Français de l'étranger",2024-09-21,2024-12-05
545,Michel Barnier,MD,Olga,Givernet,"Ministre déléguée auprès de la ministre de la transition écologique, de l'énergie, du climat et de la prévention des risques, chargée de l'énergie",2024-09-21,2024-12-05
545,Michel Barnier,MD,Marc,Ferracci,"Ministre déléguée auprès du ministre de l'économie, des finances et de l'industrie, chargé de l'industrie",2024-09-21,2024-12-05
545,Michel Barnier,MD,Marie-Agnès,Poussier-Winsback,"Ministre déléguée auprès du ministre de l'économie, des finances et de l'industrie, chargée de l'économie sociale et solidaire, de l'intéressement et de la participation ",2024-09-21,2024-12-05
545,Michel Barnier,MD,Marina,Ferrari,"Ministre déléguée auprès du ministre de l'économie, des finances et de l'industrie, chargée de l'économie du tourisme",2024-09-21,2024-12-05
545,Michel Barnier,MD,Agnès,Canayer,"Ministre déléguée auprès du ministre des solidarités, de l'autonomie et de l'égalité entre les femmes et les hommes, chargée de la famille et de la petite enfance",2024-09-21,2024-12-05
545,Michel Barnier,SE,Othman,Nasrou,"Secrétaire d'État auprès du ministre de l'intérieur, chargé de la citoyenneté et de la lutte contre les discriminations",2024-09-21,2024-12-05
545,Michel Barnier,SE,Thani,Mohemd Soilihi,"Secrétaire d'État auprès du ministre de l'Europe et des affaires étrangères, chargé de la francophonie et des partenariats internationaux",2024-09-21,2024-12-05
545,Michel Barnier,SE,Laurence,Garnier,"Secrétaire d'État auprès du ministre de l'économie, des finances et de l'industrie, chargée de la consommation",2024-09-21,2024-12-05
545,Michel Barnier,SE,Salima,Saa,"Secrétaire d'État auprès du ministre des solidarités, de l'autonomie et de l'égalité entre les femmes et les hommes, chargée de l'égalité entre les femmes et les hommes",2024-09-21,2024-12-05
545,Michel Barnier,SE,Clara,Chappaz,"Secrétaire d'État auprès du ministre de l'enseignement supérieur et de la recherche, chargée de l'intelligence artificielle et du numérique",2024-09-21,2024-12-05
545,Michel Barnier,MD,Jean-Louis,Thiériot,Ministre délégué auprès du ministre des armées et des anciens combattants,2024-09-27,2024-12-05
545,Michel Barnier,MD,Charlotte,Parmentier-Lecocq,"Ministre déléguée auprès du ministre des solidarités, de l'autonomie et de l'égalité entre les femmes et les hommes, chargée des personnes en situation de handicap",2024-09-27,2024-12-05
546,François Bayrou,PE,François,Bayrou,Premier ministre,2024-12-13,
546,François Bayrou,ME,Elisabeth,Borne,"Ministre d'Etat, ministre de l'éducation nationale, de l'enseignement supérieur et de la recherche",2024-12-13,
546,François Bayrou,ME,Manuel,Valls,"Ministre d'Etat, ministre des outre-mer",2024-12-13,
546,François Bayrou,ME,Gérald,Darmanin,"Ministre d'Etat, garde des sceaux, ministre de la justice",2024-12-13,
546,François Bayrou,ME,Bruno,Retailleau,"Ministre d'Etat, ministre de l'intérieur",2024-12-13,
546,François Bayrou,M,Catherine,Vautrin,"Ministre du travail, de la santé, des solidarités et des familles",2024-12-13,
546,François Bayrou,M,Eric,Lombard,"Ministre de l'économie, des finances et de la souveraineté industrielle et numérique",2024-12-13,
546,François Bayrou,M,Sébastien,Lecornu,Ministre des armées,2024-12-13,
546,François Bayrou,M,Rachida,Dati,Ministre de la culture,2024-12-13,
546,François Bayrou,M,François,Rebsamen,Ministre de l'aménagement du territoire et de la décentralisation,2024-12-13,
546,François Bayrou,M,Jean-Noël,Barrot,Ministre de l'Europe et des affaires étrangères,2024-12-13,
546,François Bayrou,M,Agnès,Pannier-Runacher,"Ministre de la transition écologique, de la biodiversité, de la forêt, de la mer et de la pêche",2024-12-13,
546,François Bayrou,M,Annie,Genevard,Ministre de l'agriculture et de la souveraineté alimentaire,2024-12-13,
546,François Bayrou,M,Laurent,Marcangeli,"Ministre de l'action publique, de la fonction publique et de la simplification",2024-12-13,
546,François Bayrou,M,Marie,Barsacq,"Ministre des sports, de la jeunesse et de la vie associative",2024-12-13,
546,François Bayrou,MD,Patrick,Mignola,"Ministre déléguée auprès du Premier ministre, chargé des relations avec le Parlement",2024-12-13,
546,François Bayrou,MD,Sophie,Primas,"Ministre déléguée auprès du Premier ministre, porte-parole du Gouvernement",2024-12-13,
546,François Bayrou,MD,Aurore,Bergé,"Ministre déléguée auprès du Premier ministre, chargée de l'égalité entre les femmes et les hommes et de la lutte contre les discriminations",2024-12-13,
546,François Bayrou,MD,Philippe,Baptiste,"Ministre délégué auprès de la ministre d'Etat, ministre de l'éducation nationale, de l'enseignement supérieur et de la recherche, chargé de l'enseignement supérieur et de la recherche",2024-12-13,
546,François Bayrou,MD,François-Noël,Buffet,"Ministre délégué auprès du ministre d'Etat, ministre de l'intérieur",2024-12-13,
546,François Bayrou,MD,Astrid,Panosyan-Bouvet,"Ministre déléguée auprès de la ministre du travail, de la santé, de la solidarité et des familles, chargée du travail et de l'emploi",2024-12-13,
546,François Bayrou,MD,Yannick,Neuder,"Ministre délégué auprès de la ministre du travail, de la santé, de la solidarité et des familles, chargé de la santé et de l'accès aux soins",2024-12-13,
546,François Bayrou,MD,Charlotte,Parmentier-Lecocq,"Ministre déléguée auprès de la ministre du travail, de la santé, de la solidarité et des familles, chargée de l'autonomie et du handicap",2024-12-13,
546,François Bayrou,MD,Amélie,de Montchalin,"Ministre déléguée auprès du ministre de l'économie, des finances et de la souveraineté industrielle et numérique, chargée des comptes publics",2024-12-13,
546,François Bayrou,MD,Marc,Ferracci,"Ministre délégué auprès du ministre de l'économie, des finances et de la souveraineté industrielle et numérique, chargé de l'industrie et de l'énergie",2024-12-13,
546,François Bayrou,MD,Véronique,Louwagie,"Ministre déléguée auprès du ministre de l'économie, des finances et de la souveraineté industrielle et numérique, chargée du commerce, de l'artisanat, des petites et moyennes entreprises et de l'économie sociale et solidaire",2024-12-13,
546,François Bayrou,MD,Clara,Chappaz,"Ministre déléguée auprès du ministre de l'économie, des finances et de la souveraineté industrielle et numérique, chargée de l'intelligence artificielle et du numérique",2024-12-13,
546,François Bayrou,MD,Nathalie,Delattre,"Ministre déléguée auprès du ministre de l'économie, des finances et de la souveraineté industrielle et numérique, chargée du tourisme",2024-12-13,
546,François Bayrou,MD,Patricia,Mirallès,"Ministre déléguée auprès du ministre des armées, chargée de la mémoire et des anciens combattants",2024-12-13,
546,François Bayrou,MD,Valérie,Létard,"Ministre déléguée auprès du ministre de l'aménagement du territoire et de la décentralisation, chargée du logement",2024-12-13,
546,François Bayrou,MD,Philippe,Tabarot,"Ministre délégué auprès du ministre de l'aménagement du territoire et de la décentralisation, chargé des transports",2024-12-13,
546,François Bayrou,MD,Françoise,Gatel,"Ministre déléguée auprès du ministre de l'aménagement du territoire et de la décentralisation, chargée de la ruralité",2024-12-13,
546,François Bayrou,MD,Juliette,Méadel,"Ministre déléguée auprès du ministre de l'aménagement du territoire et de la décentralisation, chargée de la ville",2024-12-13,
546,François Bayrou,MD,Benjamin,Haddad,"Ministre déléguée auprès du ministre de l'Europe et des affaires étrangères, chargé de l'Europe",2024-12-13,
546,François Bayrou,MD,Laurent,Saint-Martin,"Ministre délégué auprès du ministre de l'Europe et des affaires étrangères, chargé du commerce extérieur et des Français de l'étranger",2024-12-13,
546,François Bayrou,MD,Thani,Mohamed Soilihi,"Ministre délégué auprès du ministre de l'Europe et des affaires étrangères, chargé de la francophonie et des partenariats internationaux",2024-12-13,
